"id","name","series","type","race","cost","star","maxLv","maxExp","minHp","maxHp","minAtk","maxAtk","hpGrow","atkGrow","blendValue","saleValue","leaderSkillName","leaderSkillEffect","activeSkillName","activeSkillEffect","activeSkillFactor","normalSkillName","normalSkillEffect","normalSkillFactor"," normalSkillColors","normalSkillName2","normalSkillEffect2","normalSkillFactor2"," normalSkillColors2","passiveSkillName","passiveSkillEffect","getPath1","getPath2","getPath3","evolveParts","evoFriendType","evoFriendRace,"evoFriendLv"
"356","小红花翁 — Tiny Anemone","花之妖精","火","妖精","5","3","25","37100","28","326","37","228","早熟","早熟","150","115","移动回复 — Move Heal","每移动一步回复5% HP","心转换‧火 — Heartless: Fire","将手牌所有的心方块变成火方块（","","火球 — Fire Ball","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","火回复 — Fire Heal","回复10%的HP","","心 火","","","无","有","","157 61","Lv.1或以上","不限","任何"
"357","红花翁 — Anemone","花之妖精","火","妖精","8","4","70","519958","256","1010","202","503","早熟","早熟","450","150","移动回复 — Move Heal","每移动一步回复5% HP","心转换‧火 — Heartless: Fire","将手牌所有的心方块变成火方块（","","火球 — Fire Ball","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","火回复Ⅱ — Fire HealII","回复20%的HP","","心 心 火","","","无","有","进化","","不限","不限","0"
"358","小水苦荬 — Tiny Veronica","花之妖精","水","妖精","5","3","25","37100","36","378","38","183","早熟","早熟","150","115","妖精提升：生命 — Spiri-Rise: Life","所有妖精种族Unit的HP提升至1.5倍","心转换‧水 — Heartless: Aqua","将手牌所有的心方块变成水方块（","","水球 — Aqua Ball","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","水回复 — Aqua Heal","回复10%的HP","","心 水","","","无","有","","158 63","Lv.1或以上","不限","任何"
"359","水苦荬 — Veronica","花之妖精","水","妖精","8","4","70","519958","306","1046","163","484","早熟","早熟","450","150","妖精提升：生命Ⅱ — Spiri-Rise: LifeII","所有妖精种族Unit的HP提升至2.0倍","心转换‧水 — Heartless: Aqua","将手牌所有的心方块变成水方块（","","水球 — Aqua Ball","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","水回复Ⅱ — Aqua HealII","回复20%的HP","","心 心 水","","","无","有","进化","","不限","不限","0"
"360","小龙舌兰 — Tiny Agave","花之妖精","风","妖精","5","3","25","37100","30","339","34","207","早熟","早熟","150","115","妖精提升：生命 — Spiri-Rise: Life","所有妖精种族Unit的HP提升至1.5倍","心转换‧风 — Heartless: Wind","将手牌所有的心方块变成风方块（","","风球 — Wind Ball","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风 风","风回复 — Wind Heal","回复10%的HP","","心 风","","","无","有","","159 65","Lv.1或以上","不限","任何"
"361","龙舌兰 — Agave","花之妖精","风","妖精","8","4","70","519958","266","970","186","490","早熟","早熟","450","150","妖精提升：生命Ⅱ — Spiri-Rise: LifeII","所有妖精种族Unit的HP提升至2.0倍","心转换‧风 — Heartless: Wind","将手牌所有的心方块变成风方块（","","风球 — Wind Ball","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风 风","风回复Ⅱ — Wind HealII","回复20%的HP","","心 心 风","","","无","有","进化","","不限","不限","0"
"362","小向日葵 — Tiny Sunflower","花之妖精","光","妖精","5","3","25","37100","35","335","28","159","早熟","早熟","150","115","妖精提升：生命 — Spiri-Rise: Life","所有妖精种族Unit的HP提升至1.5倍","心转换‧光 — Heartless: Light","将手牌所有的心方块变成光方块（","","光球 — Light Ball","对单体敌人造成1.0倍ATK的光属性攻击","1.0","光 光","光回复 — Light Heal","回复10%的HP","","心 光","","","无","有","","160 67","Lv.1或以上","不限","任何"
"363","向日葵 — Sunflower","花之妖精","光","妖精","8","4","70","519958","275","993","146","464","早熟","早熟","450","150","妖精提升：生命Ⅱ — Spiri-Rise: LifeII","所有妖精种族Unit的HP提升至2.0倍","心转换‧光 — Heartless: Light","将手牌所有的心方块变成光方块（","","光球 — Light Ball","对单体敌人造成1.0倍ATK的光属性攻击","1.0","光 光","光回复Ⅱ — Light HealII","回复20%的HP","","心 心 光","","","无","有","进化","","不限","不限","0"
"364","小紫罗兰 — Tiny Viola","花之妖精","闇","妖精","5","3","25","37100","36","350","43","239","早熟","早熟","150","115","战斗回复 — Battle Heal","战斗时，每回合回复5% HP","心转换‧闇 — Heartless: Dark","将手牌所有的心方块变成闇方块（","","闇球 — Dark Ball","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","闇回复 — Dark Heal","回复10%的HP","","心 闇","","","无","有","","161 69","Lv.1或以上","不限","任何"
"365","紫罗兰 — Viola","花之妖精","闇","妖精","8","4","70","519958","285","1018","221","479","早熟","早熟","450","150","战斗回复 — Battle Heal","战斗时，每回合回复5% HP","心转换‧闇 — Heartless: Dark","将手牌所有的心方块变成闇方块（","","闇球 — Dark Ball","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","闇回复Ⅱ — Dark HealII","回复20%的HP","","心 心 闇","","","无","有","进化","","不限","不限","0"
"366","小白百合 — Tiny White Lily","花之妖精","无","妖精","5","3","25","37100","33","344","33","207","早熟","早熟","150","115","无属性提升：生命 — None Rise: Life","所有无属性Unit的HP提升至1.5倍","心转换‧无 — Heartless: None","将手牌所有的心方块变成无方块（","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","无回复 — None Heal","回复10%的HP","","心 无","","","无","有","","162 71","Lv.1或以上","不限","任何"
"367","白百合 — White Lily","花之妖精","无","妖精","8","4","70","519958","281","1004","186","490","早熟","早熟","450","150","无属性提升：生命Ⅱ — None Rise: LifeII","所有无属性Unit的HP提升至2.0倍","心转换‧无 — Heartless: None","将手牌所有的心方块变成无方块（","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","无回复Ⅱ — None HealII","回复20%的HP","","心 心 无","","","无","有","进化","","不限","不限","0"
"368","雪人 — Snowman","圣诞节","无","妖精","8","3","15","9643","49","392","55","192","早熟","早熟","300","100","","","","","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","162 162","Lv.1或以上","不限","任何"
"369","圣雪人 — Saint Snowman","圣诞节","无","妖精","15","4","50","220972","313","833","153","467","早熟","早熟","335","150","妖精提升：生命 — Spiri-Rise: Life","所有妖精种族Unit的HP提升至1.5倍","冻结冰川 — Freeze Glacier","对全体敌人造成10倍ATK的水属性攻击","10","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","圣雪 — Saint Snow","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","无","无","进化","","不限","不限","0"
"370","星星 — Twinkle","圣诞节","无","妖精","8","3","15","9643","51","408","46","161","早熟","早熟","300","100","","","","","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","162 162","Lv.1或以上","不限","任何"
"371","圣星星 — Saint Twinkle","圣诞节","无","妖精","15","4","50","220972","326","867","128","391","早熟","早熟","335","150","妖精提升：攻击 — Spiri-Rise: Assault","所有妖精种族Unit的ATK提升至1.5倍","熔岩新星 — Lava Nova","对全体敌人造成10倍ATK的火属性攻击","10","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","圣星 — Saint Star","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","","","无","无","进化","","不限","不限","0"
"372","靴 — Boots~un","圣诞节","无","妖精","8","3","15","9643","56","448","57","199","早熟","早熟","300","100","","","","","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","162 162","Lv.1或以上","不限","任何"
"373","圣靴 — Saint Boots~un","圣诞节","无","妖精","15","4","50","220972","358","952","159","484","早熟","早熟","335","150","妖精提升：生命 — Spiri-Rise: Life","所有妖精种族Unit的HP提升至1.5倍","疾风突袭 — Blast Raid","对全体敌人造成10倍ATK的风属性攻击","10","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","圣踢 — Saint Kick","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风 风","","","无","无","进化","","不限","不限","0"
"374","伊芙 — Eve","圣诞节","风","妖精","20","5","50","883884","233","928","134","560","晚成","晚成","125","10","妖精提升：生命 — Spiri-Rise: Life","所有妖精种族Unit的HP提升至1.5倍","平安夜 — Silent Night","3回合内，减低伤害50%","","铃当 — Jingle","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风 风","驯鹿 — Reindeer","对全体敌人造成1.0倍ATK的光属性攻击","1.0","光 光 光 光","","","无","无","","162 159","Lv.35或以上","不限","风"
"375","圣女伊芙 — Saint Eve","圣诞节","风","妖精","35","6","99","5000000","742","2090","392","1132","晚成","晚成","500","50","妖精提升：生命Ⅱ — Spiri-Rise: LifeII","所有妖精种族Unit的HP提升至2.0倍","平安夜 — Silent Night","3回合内，减低伤害50%","","铃儿・响叮当 — Jingle Bell","对单体敌人造成1.6倍ATK的风属性攻击","1.6","风 风","神圣・驯鹿 — Holy Reindeer","对全体敌人造成1.6倍ATK的光属性攻击","1.6","光 光 光 光","","","无","无","进化","","不限","不限","0"
"376","圣诞老人 — Santa Claus","圣诞节","无","妖精","20","5","50","883884","210","836","161","672","晚成","晚成","125","10","妖精提升：攻击 — Spiri-Rise: Assault","所有妖精种族Unit的ATK提升至1.5倍","神圣之夜 — Holy Night","回复25%的HP","","礼物 — Present","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 光","圣诞快乐 — Merry Christmas","对全体敌人造成1.0倍ATK的无属性攻击","1.0","无 无 无","","","无","无","","160 162","Lv.35或以上","不限","无"
"377","圣者圣诞老人 — Saint Santa Claus","圣诞节","无","妖精","35","6","99","5000000","668","1881","471","1359","晚成","晚成","500","50","妖精提升：全部 — Spiri-Rise: Shift","所有妖精种族Unit的ATK和HP提升至1.5倍","神圣之夜 — Holy Night","回复25%的HP","","疯狂・礼物 — Mad Present","对单体敌人造成1.6倍ATK的无属性攻击","1.6","无 光","白色圣诞 — White Christmas","对全体敌人造成1.6倍ATK的无属性攻击","1.6","火 风 光","","","无","无","进化","","不限","不限","0"
"378","杰克 — Jack","主线乱入","水","魔物","5","5","35","132934","227","567","230","529","平均","平均","350","150","","","伦都市 — City of Londo","对单体敌人造成3倍ATK的水属性攻击，并回复相应的HP","3","开膛手 — Ripper","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","","","反击：水Ⅱ — Counter: AquaII","以18%的机会率，对伤害来源造成相当于20%伤害的水属性反击","无","无","","176 52 52","Lv.35或以上","不限","风"
"379","切裂魔杰克 — Jack, the Ripper","主线乱入","水","魔物","20","6","99","3500000","511","1339","477","1034","平均","平均","500","200","魔物提升：攻击 — Demon Rise: Assault","所有魔物种族Unit的ATK提升至1.5倍","伦都市 — City of Londo","对单体敌人造成3倍ATK的水属性攻击，并回复相应的HP","3","开膛手：贰式 — Ripper: Second","对单体敌人造成1.6倍ATK的水属性攻击","1.6","水 水","","","","","反击：水Ⅲ — Counter: AquaIII","以18%的机会率，对伤害来源造成相当于30%伤害的水属性反击","无","无","进化","","不限","不限","0"
"380","宇宙 — Cosmo","主线乱入","闇","妖精","8","5","35","132934","227","1003","203","609","平均","平均","350","150","","","扑克脸 — Poker Face","回复6格SP","","槌子 — Mallet","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","紫色鸡尾酒 — Violet Fizz","回复15%的HP","","心 闇 闇","","","无","无","","161 161 161","Lv.35或以上","不限","闇"
"381","多元孃宇宙 — Cosmo, the Multiverse Lady","主线乱入","闇","妖精","25","6","99","3500000","805","1874","548","1120","平均","平均","500","200","妖精提升：攻击 — Spiri-Rise: Assault","所有妖精种族Unit的ATK提升至1.5倍","扑克脸 — Poker Face","回复6格SP","","槌子：贰式 — Mallet: Second","对单体敌人造成1.6倍ATK的闇属性攻击","1.6","闇 闇","蓝月 — Blue Moon","回复25%的HP","","心 光 无","","","无","无","进化","","不限","不限","0"
"382","Mr☆圣扉 — Mr☆ Divine","四次元广报","无","人类","10","3","30","55650","71","500","71","125","平均","平均","500","10000","四次元广报","每回合额外对敌人造成4.0倍ATK的无属性追击<span class="chara-atk-dep" data-atk-factor="4.0"></span>","神圣☆肘击 — Divine☆Elbow","对全体敌人造成500点无属性攻击","","神圣☆手刀 — Divine☆Chop","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 闇","神圣☆坠击 — Divine☆Drop","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","","","无","无","","","不限","不限","0"
"383","Mr☆圣扉２号 — Mr☆ Divine #2","四次元广报","火","人类","5","3","30","55650","65","290","66","181","平均","平均","410","80","人类提升：攻击 — Huma-Rise: Assault","所有人类种族Unit的ATK提升至1.5倍","SP回复 — SP Heal","回复2格SP","","神圣☆鳯凰 — Divine☆Phoenix","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","","","","","","","无","无","","","不限","不限","0"
"384","Mr☆圣扉３号 — Mr☆ Divine #3","四次元广报","水","人类","5","3","30","55650","50","269","61","168","平均","平均","410","80","人类提升：生命 — Huma-Rise: Life","所有人类种族Unit的HP提升至1.5倍","SP回复 — SP Heal","回复2格SP","","神圣☆芬里尔 — Divine☆Fenrir","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","","","","","无","无","","","不限","不限","0"
"385","Mr☆圣犬 — Mr☆ Dogvine","四次元广报","闇","兽","5","4","30","55650","61","277","62","175","平均","平均","410","80","","","SP回复 — SP Heal","回复2格SP","","神圣☆狗咬 — Divine☆Bite","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","陷阱回避：全部Ⅱ — Trap Cancel: AllII","回避Lv2或以下的所有陷阱","无","无","","","不限","不限","0"
"386","Mr☆蛋 — Mr☆ Egg","四次元广报","无","强化合成用","35","3","1","1","51","51","30","30","平均","平均","2000","200","防御：无 — Guard: None","减低来自无属性的伤害25%","","","","神圣☆之球 — Divine☆Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","","不限","不限","0"
"387","Mr☆大蛋 — Mr☆ High Egg","四次元广报","无","强化合成用","35","4","1","1","126","126","39","39","平均","平均","15000","1500","防御：无 — Guard: None","减低来自无属性的伤害25%","","","","神圣☆之球 — Divine☆Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","","不限","不限","0"
"388","Mr☆蛋王 — Mr☆ King Egg","四次元广报","无","强化合成用","35","5","1","1","251","251","52","52","平均","平均","50000","5000","防御：无 — Guard: None","减低来自无属性的伤害25%","","","","神圣☆之球 — Divine☆Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","","不限","不限","0"
"389","圣扉尼克王 — Divine Necky","四次元广报","光","兽","5","5","35","132934","255","832","128","360","平均","平均","832","832","白金防御 — Platina-Guard","减低来自光属性的伤害25%","代码‧832 — Code 832","对全体敌人造成832点无属性攻击，无视敌人防御","","法米：贰式 — Fami: Second","对单体敌人造成1.0倍ATK的光属性攻击","1.0","光 光","","","","","法米通App的加护","回避Lv2或以下的所有陷阱","无","无","","","不限","不限","0"
